source,folder,category,detail
train_minutes,20260818_0806,chunk_count_mismatch,expected_chunks=58 but 56 radar_*.bin on disk
train_minutes,20260818_0815,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_0815,chunk_count_mismatch,expected_chunks=58 but 55 radar_*.bin on disk
train_minutes,20260818_0823,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_0825,leftover_tmp,1 .tmp file(s): xy-tracking.json.tmp
train_minutes,20260818_0825,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_0825,chunk_count_mismatch,expected_chunks=58 but 57 radar_*.bin on disk
train_minutes,20260818_0827,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_0832,leftover_tmp,1 .tmp file(s): manifest.json.tmp
train_minutes,20260818_0832,chunk_count_mismatch,expected_chunks=58 but 47 radar_*.bin on disk
train_minutes,20260818_0907,leftover_tmp,1 .tmp file(s): manifest.json.tmp
train_minutes,20260818_0907,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_0907,chunk_count_mismatch,expected_chunks=58 but 57 radar_*.bin on disk
train_minutes,20260818_0918,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_0918,chunk_count_mismatch,expected_chunks=58 but 57 radar_*.bin on disk
train_minutes,20260818_0921,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_0926,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_0945,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_0946,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1010,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1029,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1033,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1038,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1039,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1039,chunk_count_mismatch,expected_chunks=58 but 57 radar_*.bin on disk
train_minutes,20260818_1050,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1804,corrupt_bin,radar_043_20260818_180445_941.bin: empty file
train_minutes,20260818_1804,corrupt_bin,radar_044_20260818_180446_845.bin: empty file
train_minutes,20260818_1804,corrupt_bin,radar_045_20260818_180447_219.bin: empty file
train_minutes,20260818_1804,corrupt_bin,radar_046_20260818_180447_559.bin: empty file
train_minutes,20260818_1804,corrupt_bin,radar_047_20260818_180448_815.bin: empty file
train_minutes,20260818_1804,corrupt_bin,radar_048_20260818_180453_233.bin: empty file
train_minutes,20260818_1804,corrupt_bin,radar_049_20260818_180453_563.bin: empty file
train_minutes,20260818_1804,corrupt_bin,radar_050_20260818_180455_229.bin: empty file
train_minutes,20260818_1804,corrupt_bin,radar_051_20260818_180456_552.bin: empty file
train_minutes,20260818_1804,corrupt_bin,radar_052_20260818_180457_007.bin: empty file
train_minutes,20260818_1804,corrupt_bin,radar_053_20260818_180457_442.bin: empty file
train_minutes,20260818_1804,chunk_count_mismatch,expected_chunks=58 but 54 radar_*.bin on disk
train_minutes,20260818_1805,corrupt_bin,radar_000_20260818_180501_108.bin: empty file
train_minutes,20260818_1805,corrupt_bin,radar_001_20260818_180502_107.bin: empty file
train_minutes,20260818_1805,chunk_count_mismatch,expected_chunks=58 but 2 radar_*.bin on disk
train_minutes,20260818_1809,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1810,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1812,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1815,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1815,chunk_count_mismatch,expected_chunks=58 but 57 radar_*.bin on disk
train_minutes,20260818_1818,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1818,chunk_count_mismatch,expected_chunks=58 but 55 radar_*.bin on disk
train_minutes,20260818_1819,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1819,chunk_count_mismatch,expected_chunks=58 but 57 radar_*.bin on disk
train_minutes,20260818_1820,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1823,leftover_tmp,1 .tmp file(s): xy-tracking.json.tmp
train_minutes,20260818_1823,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1825,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1825,chunk_count_mismatch,expected_chunks=58 but 57 radar_*.bin on disk
train_minutes,20260818_1826,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1826,corrupt_xytracking,truncated (no closing '}')
train_minutes,20260818_1830,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1831,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1831,corrupt_xytracking,truncated (no closing '}')
train_minutes,20260818_1833,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1834,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1839,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1848,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1855,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1856,leftover_tmp,1 .tmp file(s): manifest.json.tmp
train_minutes,20260818_1856,chunk_count_mismatch,expected_chunks=58 but 57 radar_*.bin on disk
train_minutes,20260818_1859,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1859,chunk_count_mismatch,expected_chunks=58 but 57 radar_*.bin on disk
train_minutes,20260818_1918,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1924,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1949,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1949,chunk_count_mismatch,expected_chunks=58 but 56 radar_*.bin on disk
train_minutes,20260818_1955,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1955,chunk_count_mismatch,expected_chunks=58 but 57 radar_*.bin on disk
train_minutes,20260818_1956,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_1957,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_2000,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_2000,chunk_count_mismatch,expected_chunks=58 but 57 radar_*.bin on disk
train_minutes,20260818_2013,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_2023,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_2028,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_2032,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_2035,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_2035,corrupt_xytracking,truncated (no closing '}')
train_minutes,20260818_2036,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_2036,chunk_count_mismatch,expected_chunks=58 but 43 radar_*.bin on disk
train_minutes,20260818_2040,leftover_tmp,1 .tmp file(s): manifest.json.tmp
train_minutes,20260818_2040,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_2040,chunk_count_mismatch,expected_chunks=58 but 48 radar_*.bin on disk
train_minutes,20260818_2044,leftover_tmp,1 .tmp file(s): xy-tracking.json.tmp
train_minutes,20260818_2044,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_2047,leftover_tmp,1 .tmp file(s): manifest.json.tmp
train_minutes,20260818_2047,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_2047,chunk_count_mismatch,expected_chunks=58 but 50 radar_*.bin on disk
train_minutes,20260818_2053,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260818_2056,chunk_count_mismatch,expected_chunks=58 but 56 radar_*.bin on disk
train_minutes,20260818_2057,leftover_tmp,1 .tmp file(s): manifest.json.tmp
train_minutes,20260818_2057,corrupt_bin,radar_038_20260818_205743_712.bin: empty file
train_minutes,20260818_2057,chunk_count_mismatch,expected_chunks=58 but 39 radar_*.bin on disk
train_minutes,20260826_1624,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260826_1632,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260826_1649,leftover_tmp,1 .tmp file(s): manifest.json.tmp
train_minutes,20260826_1649,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260826_1649,chunk_count_mismatch,expected_chunks=58 but 54 radar_*.bin on disk
train_minutes,20260826_1712,chunk_count_mismatch,expected_chunks=58 but 54 radar_*.bin on disk
train_minutes,20260826_1713,chunk_count_mismatch,expected_chunks=58 but 55 radar_*.bin on disk
train_minutes,20260826_1714,chunk_count_mismatch,expected_chunks=58 but 23 radar_*.bin on disk
train_minutes,20260826_1814,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260826_1814,chunk_count_mismatch,expected_chunks=58 but 56 radar_*.bin on disk
train_minutes,20260826_1819,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260826_1819,chunk_count_mismatch,expected_chunks=58 but 57 radar_*.bin on disk
train_minutes,20260826_1828,chunk_count_mismatch,expected_chunks=58 but 40 radar_*.bin on disk
train_minutes,20260826_1829,chunk_count_mismatch,expected_chunks=58 but 28 radar_*.bin on disk
train_minutes,20260827_0335,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_0335,chunk_count_mismatch,expected_chunks=58 but 55 radar_*.bin on disk
train_minutes,20260827_0342,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_0406,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_0407,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_0407,chunk_count_mismatch,expected_chunks=58 but 49 radar_*.bin on disk
train_minutes,20260827_0426,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_0426,chunk_count_mismatch,expected_chunks=58 but 49 radar_*.bin on disk
train_minutes,20260827_0433,leftover_tmp,1 .tmp file(s): manifest.json.tmp
train_minutes,20260827_0433,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_0433,chunk_count_mismatch,expected_chunks=58 but 57 radar_*.bin on disk
train_minutes,20260827_0440,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_0447,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_0458,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_0458,chunk_count_mismatch,expected_chunks=58 but 55 radar_*.bin on disk
train_minutes,20260827_0501,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_0506,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_0517,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_0518,leftover_tmp,1 .tmp file(s): manifest.json.tmp
train_minutes,20260827_0518,chunk_count_mismatch,expected_chunks=58 but 42 radar_*.bin on disk
train_minutes,20260827_0520,leftover_tmp,1 .tmp file(s): manifest.json.tmp
train_minutes,20260827_0520,chunk_count_mismatch,expected_chunks=58 but 50 radar_*.bin on disk
train_minutes,20260827_0522,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_0524,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_0524,chunk_count_mismatch,expected_chunks=58 but 53 radar_*.bin on disk
train_minutes,20260827_0525,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_0525,chunk_count_mismatch,expected_chunks=58 but 45 radar_*.bin on disk
train_minutes,20260827_0533,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_0534,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_0534,chunk_count_mismatch,expected_chunks=58 but 41 radar_*.bin on disk
train_minutes,20260827_0557,leftover_tmp,1 .tmp file(s): manifest.json.tmp
train_minutes,20260827_0557,chunk_count_mismatch,expected_chunks=58 but 53 radar_*.bin on disk
train_minutes,20260827_0618,leftover_tmp,1 .tmp file(s): manifest.json.tmp
train_minutes,20260827_0618,chunk_count_mismatch,expected_chunks=58 but 52 radar_*.bin on disk
train_minutes,20260827_0620,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_0620,chunk_count_mismatch,expected_chunks=58 but 57 radar_*.bin on disk
train_minutes,20260827_0622,chunk_count_mismatch,expected_chunks=58 but 27 radar_*.bin on disk
train_minutes,20260827_0623,chunk_count_mismatch,expected_chunks=58 but 17 radar_*.bin on disk
train_minutes,20260827_1338,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_1356,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_1356,chunk_count_mismatch,expected_chunks=58 but 54 radar_*.bin on disk
train_minutes,20260827_1409,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_1439,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_1442,chunk_count_mismatch,expected_chunks=58 but 40 radar_*.bin on disk
train_minutes,20260827_1443,chunk_count_mismatch,expected_chunks=58 but 24 radar_*.bin on disk
train_minutes,20260827_1444,chunk_count_mismatch,expected_chunks=58 but 11 radar_*.bin on disk
train_minutes,20260827_1858,malformed_manifest,parse_mode=regex
train_minutes,20260827_1858,unknown_label,label 'empty' not in taxonomy
train_minutes,20260827_1900,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_1903,leftover_tmp,1 .tmp file(s): manifest.json.tmp
train_minutes,20260827_1903,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_1918,malformed_manifest,parse_mode=json_partial
train_minutes,20260827_1918,unknown_label,label 'empty' not in taxonomy
train_minutes,20260827_1918,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_1920,leftover_tmp,1 .tmp file(s): manifest.json.tmp
train_minutes,20260827_1920,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_1920,chunk_count_mismatch,expected_chunks=58 but 53 radar_*.bin on disk
train_minutes,20260827_1922,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_1923,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_1924,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_1925,malformed_manifest,parse_mode=json_partial
train_minutes,20260827_1925,unknown_label,label 'empty' not in taxonomy
train_minutes,20260827_1925,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_1927,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_1933,leftover_tmp,1 .tmp file(s): manifest.json.tmp
train_minutes,20260827_1933,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_1936,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_1944,malformed_manifest,parse_mode=json_partial
train_minutes,20260827_1944,unknown_label,label 'empty' not in taxonomy
train_minutes,20260827_1944,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_1946,malformed_manifest,parse_mode=json_partial
train_minutes,20260827_1946,unknown_label,label 'empty' not in taxonomy
train_minutes,20260827_1946,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_1951,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_1951,chunk_count_mismatch,expected_chunks=58 but 57 radar_*.bin on disk
train_minutes,20260827_1953,malformed_manifest,parse_mode=json_partial
train_minutes,20260827_1953,unknown_label,label 'empty' not in taxonomy
train_minutes,20260827_1953,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_1957,malformed_manifest,parse_mode=json_partial
train_minutes,20260827_1957,unknown_label,label 'empty' not in taxonomy
train_minutes,20260827_1957,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_2003,malformed_manifest,parse_mode=json_partial
train_minutes,20260827_2003,unknown_label,label 'empty' not in taxonomy
train_minutes,20260827_2003,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_2005,malformed_manifest,parse_mode=json_partial
train_minutes,20260827_2005,unknown_label,label 'empty' not in taxonomy
train_minutes,20260827_2005,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_2007,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_2012,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_2017,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_2024,malformed_manifest,parse_mode=json_partial
train_minutes,20260827_2024,unknown_label,label 'empty' not in taxonomy
train_minutes,20260827_2024,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_2026,leftover_tmp,1 .tmp file(s): manifest.json.tmp
train_minutes,20260827_2026,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_2026,chunk_count_mismatch,expected_chunks=58 but 49 radar_*.bin on disk
train_minutes,20260827_2028,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_2029,malformed_manifest,parse_mode=json_partial
train_minutes,20260827_2029,unknown_label,label 'empty' not in taxonomy
train_minutes,20260827_2029,manifest_error,Radar analysis exceeded its shutdown deadline.
train_minutes,20260827_2035,chunk_count_mismatch,expected_chunks=58 but 30 radar_*.bin on disk
train_minutes,20260827_2036,chunk_count_mismatch,expected_chunks=58 but 50 radar_*.bin on disk
val_minutes,20260906_1805,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_1805,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_1805,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1806,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1808,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1811,leftover_tmp,1 .tmp file(s): manifest.json.tmp
val_minutes,20260906_1811,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_1811,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_1811,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1812,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_1812,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_1812,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1813,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1814,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1816,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1817,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1817,chunk_count_mismatch,expected_chunks=58 but 28 radar_*.bin on disk
val_minutes,20260906_1818,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_1818,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_1818,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1819,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1820,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1821,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1827,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1828,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1829,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1831,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1833,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_1833,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_1833,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1834,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_1834,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_1834,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1835,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_1835,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_1835,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1836,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1836,chunk_count_mismatch,expected_chunks=58 but 43 radar_*.bin on disk
val_minutes,20260906_1837,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_1837,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_1837,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1838,malformed_manifest,parse_mode=regex
val_minutes,20260906_1838,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_1839,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1840,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_1840,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_1840,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1846,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1847,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1847,chunk_count_mismatch,expected_chunks=58 but 31 radar_*.bin on disk
val_minutes,20260906_1848,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1848,chunk_count_mismatch,expected_chunks=58 but 32 radar_*.bin on disk
val_minutes,20260906_1851,malformed_manifest,parse_mode=json_partial
val_minutes,20260906_1851,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_1851,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1852,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1853,malformed_manifest,parse_mode=regex
val_minutes,20260906_1853,unknown_label,label 'empty' not in taxonomy
val_minutes,20260906_1854,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1855,manifest_error,Radar analysis exceeded its shutdown deadline.
val_minutes,20260906_1855,chunk_count_mismatch,expected_chunks=58 but 42 radar_*.bin on disk
val_minutes,20260906_1859,manifest_error,Radar analysis exceeded its shutdown deadline.
